,word,depth,close,open
943,allen,2,1,0
944,tot,2,0,1
945,afscheid,2,1,0
946,de,2,0,1
947,hand,2,3,0
948,Het,1,0,2
949,laatst,1,1,0
950,aan,1,0,1
951,de,2,0,1
952,jonkvrouw,2,3,0
953,En,1,0,2
954,als,3,0,2
955,je,4,0,1
956,haar,4,0,0
957,vasthebt,4,2,0
958,trek,4,0,2
959,haar,4,0,0
960,dan,4,0,0
961,in,5,0,1
962,een,6,0,1
963,zwaai,6,0,0
964,bij,7,0,1
965,je,7,3,0
966,op,5,0,1
967,het,6,0,1
968,paard,6,3,0
969,en,3,0,0
970,jaag,4,0,1
971,ermee,4,4,0
972,weg,0,1,0
973,Niemand,1,0,2
974,kan,1,0,0
975,je,2,0,1
976,inhalen,2,2,0
977,want,0,0,0
978,het,2,0,2
979,paard,2,1,0
980,is,1,0,0
981,sneller,2,0,1
982,dan,3,0,1
983,de,4,0,1
984,wind,4,5,0
