,word,depth,close,open
659,entrer,3,2,0
660,",",1,0,0
661,je,2,0,1
662,vous,2,0,0
663,donne,2,1,0
664,une,2,0,1
665,verge,2,0,0
666,de,3,0,1
667,fer,3,1,0
668,et,3,0,1
669,deux,4,0,1
670,morceaux,4,0,0
671,de,5,0,1
672,pain,5,5,0
673,.,0,1,0
674,Avec,1,0,2
675,la,2,0,1
676,verge,2,2,0
677,",",0,0,0
678,vous,1,0,1
679,frapperez,1,1,0
680,trois,1,0,1
681,fois,1,1,0
682,à,1,0,1
683,la,2,0,1
684,porte,2,0,0
685,d’,2,0,0
686,airain,2,0,0
687,de,3,0,1
688,le,4,0,1
689,château,4,4,0
690,",",0,0,0
691,et,1,0,1
692,elle,2,0,1
693,s’,2,0,0
694,ouvrira,2,2,0
695,:,0,0,0
696,en,1,0,1
697,dedans,1,1,0
698,",",1,0,1
699,il,2,0,1
700,y,2,0,0
701,aura,2,1,0
702,deux,2,0,1
703,lions,2,0,0
704,qui,3,0,1
705,accourront,3,0,0
706,",",3,0,0
707,la,4,0,1
708,gueule,4,0,0
709,béante,4,4,0
710,;,0,0,0
711,jetez-leur,1,0,1
712,le,2,0,1
713,pain,2,2,0
714,",",0,0,0
715,et,1,0,1
716,ils,2,0,1
717,s’,2,0,0
718,apaiseront,2,2,0
719,.,0,1,0
720,Puis,0,0,1
721,",",0,0,0
722,hâtez,1,0,1
723,-vous,1,1,0
724,de,1,0,1
725,chercher,1,0,0
726,l',2,0,1
727,Eau,2,0,0
728,de,3,0,1
729,la,4,0,1
730,vie,4,4,0
731,avant,2,0,2
732,que,2,1,0
733,midi,2,0,1
734,sonne,2,2,0
735,;,0,0,0
736,car,1,0,1
737,alors,1,0,0
738,",",1,0,0
739,la,3,0,2
740,porte,3,1,0
741,se,3,0,1
742,refermera,3,1,0
743,et,3,0,1
744,vous,4,0,1
745,resterez,4,1,0
746,emprisonné,3,3,0
747,.,0,1,0
748,Le,1,0,2
749,prince,1,1,0
750,remercia,0,0,0
751,poliment,1,0,1
752,le,2,0,1
753,petit,3,0,1
754,homme,3,3,0
755,",",1,0,1
756,prit,1,0,0
757,la,2,0,1
